treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
2845,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,17,0.3,1.0,0.01,false
2846,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,17,0.3,1.0,0.01,false
2847,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,17,0.3,1.0,0.01,false
2848,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,17,0.3,1.0,0.01,false
2849,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,18,0.3,1.0,0.01,false
2850,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,18,0.3,1.0,0.01,false
2851,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,18,0.3,1.0,0.01,false
2852,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,18,0.3,1.0,0.01,false
2853,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,19,0.3,1.0,0.01,false
2854,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,19,0.3,1.0,0.01,false
2855,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,19,0.3,1.0,0.01,false
2856,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,19,0.3,1.0,0.01,false
2857,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,20,0.3,1.0,0.01,false
2858,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,20,0.3,1.0,0.01,false
2859,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,20,0.3,1.0,0.01,false
2860,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,20,0.3,1.0,0.01,false
2861,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,21,0.3,1.0,0.01,false
2862,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,21,0.3,1.0,0.01,false
2863,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,21,0.3,1.0,0.01,false
2864,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,21,0.3,1.0,0.01,false
2865,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,22,0.3,1.0,0.01,false
2866,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,22,0.3,1.0,0.01,false
2867,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,22,0.3,1.0,0.01,false
2868,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,22,0.3,1.0,0.01,false
2869,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,23,0.3,1.0,0.01,false
2870,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,23,0.3,1.0,0.01,false
2871,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,23,0.3,1.0,0.01,false
2872,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,23,0.3,1.0,0.01,false
2873,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,24,0.3,1.0,0.01,false
2874,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,24,0.3,1.0,0.01,false
2875,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,24,0.3,1.0,0.01,false
2876,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,24,0.3,1.0,0.01,false
2877,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,25,0.3,1.0,0.01,false
2878,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,25,0.3,1.0,0.01,false
2879,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,25,0.3,1.0,0.01,false
2880,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,25,0.3,1.0,0.01,false
2881,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,2,0.31,1.0,0.01,false
2882,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,2,0.31,1.0,0.01,false
2883,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,2,0.31,1.0,0.01,false
2884,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,2,0.31,1.0,0.01,false
2885,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,3,0.31,1.0,0.01,false
2886,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,3,0.31,1.0,0.01,false
2887,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,3,0.31,1.0,0.01,false
2888,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,3,0.31,1.0,0.01,false
2889,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,4,0.31,1.0,0.01,false
2890,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,4,0.31,1.0,0.01,false
2891,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,4,0.31,1.0,0.01,false
2892,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,4,0.31,1.0,0.01,false
2893,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,5,0.31,1.0,0.01,false
2894,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,5,0.31,1.0,0.01,false
2895,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,5,0.31,1.0,0.01,false
2896,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,5,0.31,1.0,0.01,false
2897,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,6,0.31,1.0,0.01,false
2898,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,6,0.31,1.0,0.01,false
2899,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,6,0.31,1.0,0.01,false
2900,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,6,0.31,1.0,0.01,false
2901,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,7,0.31,1.0,0.01,false
2902,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,7,0.31,1.0,0.01,false
2903,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,7,0.31,1.0,0.01,false
2904,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,7,0.31,1.0,0.01,false
2905,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,8,0.31,1.0,0.01,false
2906,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,8,0.31,1.0,0.01,false
2907,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,8,0.31,1.0,0.01,false
2908,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,8,0.31,1.0,0.01,false
2909,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,9,0.31,1.0,0.01,false
2910,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,9,0.31,1.0,0.01,false
2911,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,9,0.31,1.0,0.01,false
2912,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,9,0.31,1.0,0.01,false
2913,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,10,0.31,1.0,0.01,false
2914,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,10,0.31,1.0,0.01,false
2915,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,10,0.31,1.0,0.01,false
2916,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,10,0.31,1.0,0.01,false
2917,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,11,0.31,1.0,0.01,false
2918,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,11,0.31,1.0,0.01,false
2919,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,11,0.31,1.0,0.01,false
2920,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,11,0.31,1.0,0.01,false
2921,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,12,0.31,1.0,0.01,false
2922,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,12,0.31,1.0,0.01,false
2923,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,12,0.31,1.0,0.01,false
2924,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,12,0.31,1.0,0.01,false
2925,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,13,0.31,1.0,0.01,false
2926,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,13,0.31,1.0,0.01,false
2927,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,13,0.31,1.0,0.01,false
2928,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,13,0.31,1.0,0.01,false
2929,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,14,0.31,1.0,0.01,false
2930,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,14,0.31,1.0,0.01,false
2931,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,14,0.31,1.0,0.01,false
2932,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,14,0.31,1.0,0.01,false
2933,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,15,0.31,1.0,0.01,false
2934,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,15,0.31,1.0,0.01,false
2935,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,15,0.31,1.0,0.01,false
2936,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,15,0.31,1.0,0.01,false
2937,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,16,0.31,1.0,0.01,false
2938,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,16,0.31,1.0,0.01,false
2939,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,16,0.31,1.0,0.01,false
2940,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,16,0.31,1.0,0.01,false
2941,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,17,0.31,1.0,0.01,false
2942,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,17,0.31,1.0,0.01,false
2943,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,17,0.31,1.0,0.01,false
2944,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,17,0.31,1.0,0.01,false
2945,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,18,0.31,1.0,0.01,false
2946,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,18,0.31,1.0,0.01,false
2947,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,18,0.31,1.0,0.01,false
2948,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,18,0.31,1.0,0.01,false
2949,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,19,0.31,1.0,0.01,false
2950,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,19,0.31,1.0,0.01,false
2951,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,19,0.31,1.0,0.01,false
2952,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,19,0.31,1.0,0.01,false
2953,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,20,0.31,1.0,0.01,false
2954,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,20,0.31,1.0,0.01,false
2955,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,20,0.31,1.0,0.01,false
2956,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,20,0.31,1.0,0.01,false
2957,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,21,0.31,1.0,0.01,false
2958,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,21,0.31,1.0,0.01,false
2959,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,21,0.31,1.0,0.01,false
2960,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,21,0.31,1.0,0.01,false
2961,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,22,0.31,1.0,0.01,false
2962,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,22,0.31,1.0,0.01,false
2963,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,22,0.31,1.0,0.01,false
2964,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,22,0.31,1.0,0.01,false
2965,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,23,0.31,1.0,0.01,false
2966,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,23,0.31,1.0,0.01,false
2967,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,23,0.31,1.0,0.01,false
2968,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,23,0.31,1.0,0.01,false
2969,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,24,0.31,1.0,0.01,false
2970,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,24,0.31,1.0,0.01,false
2971,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,24,0.31,1.0,0.01,false
2972,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,24,0.31,1.0,0.01,false
2973,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,25,0.31,1.0,0.01,false
2974,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,25,0.31,1.0,0.01,false
2975,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,25,0.31,1.0,0.01,false
2976,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,25,0.31,1.0,0.01,false
2977,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,2,0.32,1.0,0.01,false
2978,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,2,0.32,1.0,0.01,false
2979,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,2,0.32,1.0,0.01,false
2980,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,2,0.32,1.0,0.01,false
2981,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,3,0.32,1.0,0.01,false
2982,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,3,0.32,1.0,0.01,false
2983,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,3,0.32,1.0,0.01,false
2984,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,3,0.32,1.0,0.01,false
2985,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,4,0.32,1.0,0.01,false
2986,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,4,0.32,1.0,0.01,false
2987,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,4,0.32,1.0,0.01,false
2988,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,4,0.32,1.0,0.01,false
2989,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,5,0.32,1.0,0.01,false
2990,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,5,0.32,1.0,0.01,false
2991,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,5,0.32,1.0,0.01,false
2992,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,5,0.32,1.0,0.01,false
2993,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,6,0.32,1.0,0.01,false
2994,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,6,0.32,1.0,0.01,false
2995,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,6,0.32,1.0,0.01,false
2996,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,6,0.32,1.0,0.01,false
2997,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,7,0.32,1.0,0.01,false
2998,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,7,0.32,1.0,0.01,false
2999,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,7,0.32,1.0,0.01,false
3000,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,7,0.32,1.0,0.01,false
3001,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,8,0.32,1.0,0.01,false
3002,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,8,0.32,1.0,0.01,false
3003,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,8,0.32,1.0,0.01,false
3004,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,8,0.32,1.0,0.01,false
3005,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,9,0.32,1.0,0.01,false
3006,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,9,0.32,1.0,0.01,false
3007,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,9,0.32,1.0,0.01,false
3008,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,9,0.32,1.0,0.01,false
3009,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,10,0.32,1.0,0.01,false
3010,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,10,0.32,1.0,0.01,false
3011,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,10,0.32,1.0,0.01,false
3012,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,10,0.32,1.0,0.01,false
3013,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,11,0.32,1.0,0.01,false
3014,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,11,0.32,1.0,0.01,false
3015,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,11,0.32,1.0,0.01,false
3016,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,11,0.32,1.0,0.01,false
3017,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,12,0.32,1.0,0.01,false
3018,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,12,0.32,1.0,0.01,false
3019,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,12,0.32,1.0,0.01,false
3020,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,12,0.32,1.0,0.01,false
3021,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,13,0.32,1.0,0.01,false
3022,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,13,0.32,1.0,0.01,false
3023,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,13,0.32,1.0,0.01,false
3024,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,13,0.32,1.0,0.01,false
3025,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,14,0.32,1.0,0.01,false
3026,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,14,0.32,1.0,0.01,false
3027,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,14,0.32,1.0,0.01,false
3028,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,14,0.32,1.0,0.01,false
3029,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,15,0.32,1.0,0.01,false
3030,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,15,0.32,1.0,0.01,false
3031,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,15,0.32,1.0,0.01,false
3032,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,15,0.32,1.0,0.01,false
3033,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,16,0.32,1.0,0.01,false
3034,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,16,0.32,1.0,0.01,false
3035,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,16,0.32,1.0,0.01,false
3036,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,16,0.32,1.0,0.01,false
3037,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,17,0.32,1.0,0.01,false
3038,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,17,0.32,1.0,0.01,false
3039,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,17,0.32,1.0,0.01,false
3040,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,17,0.32,1.0,0.01,false
3041,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,18,0.32,1.0,0.01,false
3042,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,18,0.32,1.0,0.01,false
3043,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,18,0.32,1.0,0.01,false
3044,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,18,0.32,1.0,0.01,false
3045,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,19,0.32,1.0,0.01,false
3046,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,19,0.32,1.0,0.01,false
3047,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,19,0.32,1.0,0.01,false
3048,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,19,0.32,1.0,0.01,false
3049,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,20,0.32,1.0,0.01,false
3050,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,20,0.32,1.0,0.01,false
3051,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,20,0.32,1.0,0.01,false
3052,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,20,0.32,1.0,0.01,false
3053,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,21,0.32,1.0,0.01,false
3054,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,21,0.32,1.0,0.01,false
3055,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,21,0.32,1.0,0.01,false
3056,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,21,0.32,1.0,0.01,false
3057,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,22,0.32,1.0,0.01,false
3058,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,22,0.32,1.0,0.01,false
3059,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,22,0.32,1.0,0.01,false
3060,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,22,0.32,1.0,0.01,false
3061,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,23,0.32,1.0,0.01,false
3062,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,23,0.32,1.0,0.01,false
3063,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,23,0.32,1.0,0.01,false
3064,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,23,0.32,1.0,0.01,false
3065,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,24,0.32,1.0,0.01,false
3066,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,24,0.32,1.0,0.01,false
3067,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,24,0.32,1.0,0.01,false
3068,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,24,0.32,1.0,0.01,false
3069,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,25,0.32,1.0,0.01,false
3070,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,25,0.32,1.0,0.01,false
3071,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,25,0.32,1.0,0.01,false
3072,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,25,0.32,1.0,0.01,false
3073,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,2,0.33,1.0,0.01,false
3074,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,2,0.33,1.0,0.01,false
3075,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,2,0.33,1.0,0.01,false
3076,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,9.0,2,0.33,1.0,0.01,false
3077,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,0.0,3,0.33,1.0,0.01,false
3078,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,3.0,3,0.33,1.0,0.01,false
3079,RickerModelWDiffusionDispersal,7,100,0.03,2299144203,ExpKernel,6.0,3,0.33,1.0,0.01,false
